Trace
Swept SA
A.14.12,N9010A
5796400000,-53.2000389099121
5800100000,-33.8904800415039
5803800000,-10.0286674499512
5807500000,-61.4088668823242
5811200000,-47.7884483337402
5814900000,-57.1222496032715
5818600000,-61.0469169616699
5822300000,-23.6924057006836
5826000000,-10.1806507110596
5829700000,-58.6130752563477
5833400000,-49.6160888671875
5837100000,-44.2717895507813
5840800000,-61.6391296386719
5844500000,-60.7007217407227
5848200000,-49.8230857849121
5851900000,-60.7516441345215
5855600000,-60.6540069580078
5859300000,-54.7724685668945
5863000000,-60.9173278808594
5866700000,-61.2607040405273
5870400000,-60.7051963806152
5874100000,-61.3843307495117
5877800000,-61.2308349609375
5881500000,-60.1035499572754
5885200000,-60.2374153137207
5888900000,-61.7118072509766
5892600000,-58.179126739502
5896300000,-60.8528785705566
5900000000,-60.8059501647949
